year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-san-gol-w04-1,Gold,"Javier Martínez & Manuel Castaño Salguero",real_javier_martinez|real_manuel_castano_salguero,2,80,100%_reais,24,24,false
2026,tournament-2026-mia-sil-w47-1,Silver,"Thiago Ortiz & Carlos Iglesias",athleteprofile-1767227028915-tc4ta4|athleteprofile-1767226994915-q8atkq,0,79.5,100%_bots,16,16,false
2026,tournament-2026-mil-pla-w47-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
2027,tournament-2027-pra-bro-w01-1,Bronze,"Javier Herrera & Daniel Ferrer 165",athleteprofile-1767227040915-56cf4v|athleteprofile-1767226960915-ool99f,0,80,100%_bots,16,16,false
2027,tournament-2027-bcn-gol-w01-2,Gold,"Salvador Oria & Pablo López",real_salvador_oria|athleteprofile-1767226919915-hxviuh,1,80.5,mista,24,24,false
2027,tournament-2027-par-gol-w01-3,Gold,"Miguel Romero & Mateo Acosta",athleteprofile-1767226915915-wcvivp|athleteprofile-1767226975915-sxbb2n,0,83,100%_bots,24,23,true
2027,tournament-2027-sha-mas-w01-4,Masters,"Tomás Rojas & Thiago Acosta",athleteprofile-1767226923915-455f2s|athleteprofile-1767226913915-6koxs5,0,85.5,100%_bots,24,23,true
2027,tournament-2027-cai-mas-w01-5,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-cun-mas-w01-6,Masters,"Martín Abud & Marcos González Blanco",real_martin_abud|real_marcos_gonzalez_blanco,2,80.5,100%_reais,24,24,false
2027,tournament-2027-nai-sil-w02-1,Silver,"Miguel Romero & Mateo Acosta",athleteprofile-1767226915915-wcvivp|athleteprofile-1767226975915-sxbb2n,0,83,100%_bots,16,16,false
2027,tournament-2027-riy-gol-w02-2,Gold,"Mateo Alonso & Nicolás Méndez",athleteprofile-1767226903915-1gylmj|athleteprofile-1767226931915-der2t9,0,84.5,100%_bots,24,24,false
2027,tournament-2027-sao-mas-w02-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-bro-w03-1,Bronze,"Mateo Alonso & Nicolás Méndez",athleteprofile-1767226903915-1gylmj|athleteprofile-1767226931915-der2t9,0,84.5,100%_bots,16,16,false
2027,tournament-2027-bue-mas-w03-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w03-2,Platinum,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,81.5,100%_reais,32,32,false
2027,tournament-2027-cas-eli-w03-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-vie-gol-w04-1,Gold,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,24,24,false
2027,tournament-2027-sin-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-san-bro-w05-1,Bronze,"Lucas Navarro & Felipe Acosta",athleteprofile-1767227098915-igmloo|athleteprofile-1767226916915-jo6q0x,0,82,100%_bots,16,16,false
2027,tournament-2027-mum-sil-w05-2,Silver,"Pablo Sánchez & Miguel Campos",athleteprofile-1767226998915-tsdo2b|athleteprofile-1767226957915-k4xdrq,0,80.5,100%_bots,16,16,false
2027,tournament-2027-lim-gol-w05-3,Gold,"João Silva & Gonzalo Sánchez",athleteprofile-1767226955915-szhxro|athleteprofile-1767226945915-x2pj6y,0,82.5,100%_bots,24,24,false
2027,tournament-2027-ams-mas-w05-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-rom-pla-w05-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-syd-gol-w06-1,Gold,"João Silva & Gonzalo Sánchez",athleteprofile-1767226955915-szhxro|athleteprofile-1767226945915-x2pj6y,0,82.5,100%_bots,24,24,false
2027,tournament-2027-ber-mas-w06-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tok-pla-w06-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-mel-cro-w06-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2027,tournament-2027-riy-bro-w07-1,Bronze,"Mateo Iglesias & Rafael Romero",athleteprofile-1767227027915-rw67jd|athleteprofile-1767227103915-kawjiz,0,77.5,100%_bots,16,16,false
2027,tournament-2027-akl-mas-w07-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tor-sil-w08-1,Silver,"Lucas Navarro & Felipe Acosta",athleteprofile-1767227098915-igmloo|athleteprofile-1767226916915-jo6q0x,0,82.5,100%_bots,16,16,false
2027,tournament-2027-nyc-gol-w08-2,Gold,"Javier García & Carlos Daniel Gutiérrez",real_javier_garcia|real_carlos_daniel_gutierrez,2,84.5,100%_reais,24,24,false
2027,tournament-2027-cph-mas-w08-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bog-pla-w08-3,Platinum,"Javier García & Carlos Daniel Gutiérrez",real_javier_garcia|real_carlos_daniel_gutierrez,2,84.5,100%_reais,32,32,false
2027,tournament-2027-cor-eli-w08-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-dub-bro-w09-1,Bronze,"João Giménez & Álvaro Costa",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226996915-qw9vsc,0,82,100%_bots,16,16,false
2027,tournament-2027-ath-gol-w09-2,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,81.5,100%_reais,24,24,false
2027,tournament-2027-mil-mas-w09-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-rio-gol-w10-1,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,81.5,100%_reais,24,24,false
2027,tournament-2027-par-mas-w10-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w10-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-mex-bro-w11-1,Bronze,"Rubén Iglesias & Diego Molina",athleteprofile-1767226928915-l2809c|athleteprofile-1767227019915-25hn3p,0,81.5,100%_bots,16,16,false
2027,tournament-2027-mel-sil-w11-2,Silver,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82,mista,16,16,false
2027,tournament-2027-lax-mas-w11-3,Masters,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,90.5,100%_reais,24,24,false
2027,tournament-2027-nai-gol-w12-1,Gold,"Antonio Fernández & Francisco Manuel Gil",real_antonio_fernandez|real_francisco_manuel_gil,2,81.5,100%_reais,24,24,false
2027,tournament-2027-mum-mas-w12-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w12-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-lim-bro-w13-1,Bronze,"Ignacio Romero & Javier Rojas",athleteprofile-1767227124915-04s20y|athleteprofile-1767227062915-jdplve,0,73,100%_bots,16,16,false
2027,tournament-2027-sto-gol-w13-2,Gold,"Mateo Molina & Diego Castro",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226924915-11bsx7,0,82,100%_bots,24,24,false
2027,tournament-2027-rom-mas-w13-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tor-pla-w13-3,Platinum,"Daniel Santigosa Sastre & Denis Tomás Perino",real_daniel_santigosa_sastre|real_denis_tomas_perino,2,81.5,100%_reais,32,32,false
2027,tournament-2027-syd-eli-w13-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bue-sil-w14-1,Silver,"Enzo Ferrer & Bruno Acosta",athleteprofile-1767227054915-qkxtfx|athleteprofile-1767226933915-lprwx4,0,79.5,100%_bots,16,16,false
2027,tournament-2027-sin-gol-w14-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-ath-bro-w15-1,Bronze,"Enzo Ferrer & Bruno Acosta",athleteprofile-1767227054915-qkxtfx|athleteprofile-1767226933915-lprwx4,0,79.5,100%_bots,16,16,false
2027,tournament-2027-san-mas-w15-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-cor-pla-w15-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-cas-gol-w16-1,Gold,"João Silva & Gonzalo Sánchez",athleteprofile-1767226955915-szhxro|athleteprofile-1767226945915-x2pj6y,0,83,100%_bots,24,24,false
2027,tournament-2027-dub-mas-w16-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-lis-bro-w17-1,Bronze,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82,mista,16,16,false
2027,tournament-2027-mum-sil-w17-2,Silver,"Enzo Silva & Diego Romero",athleteprofile-1767227010915-vf2ydp|athleteprofile-1767227111915-pp8n6h,0,78,100%_bots,16,16,false
2027,tournament-2027-tok-gol-w17-3,Gold,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86,100%_bots,24,24,false
2027,tournament-2027-mel-mas-w17-5,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-rio-pla-w17-4,Platinum,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86,100%_bots,32,32,false
2027,tournament-2027-cpt-eli-w17-6,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-sto-gol-w18-1,Gold,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,24,24,false
2027,tournament-2027-akl-mas-w18-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bkk-cro-w18-3,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-osa-bro-w19-1,Bronze,"Samuel Giménez & Adrián Castro",athleteprofile-1767227031915-yo4j39|athleteprofile-1767226925915-3feq9a,0,80.5,100%_bots,16,16,false
2027,tournament-2027-doh-mas-w19-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sha-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-tor-sil-w20-1,Silver,"Pablo Sánchez & Miguel Campos",athleteprofile-1767226998915-tsdo2b|athleteprofile-1767226957915-k4xdrq,0,81,100%_bots,16,16,false
2027,tournament-2027-cun-gol-w20-2,Gold,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86,100%_bots,24,24,false
2027,tournament-2027-mia-mas-w20-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w20-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sin-bro-w21-1,Bronze,"Rubén Iglesias & Diego Molina",athleteprofile-1767226928915-l2809c|athleteprofile-1767227019915-25hn3p,0,81,100%_bots,16,16,false
2027,tournament-2027-mon-gol-w21-2,Gold,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86.5,100%_bots,24,24,false
2027,tournament-2027-sao-mas-w21-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cph-mas-w22-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-par-pla-w22-1,Platinum,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86.5,100%_bots,32,32,false
2027,tournament-2027-mum-eli-w22-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-rio-bro-w23-1,Bronze,"Ignacio Sager & Franco Castro",real_ignacio_sager|athleteprofile-1767226963915-9dgbi5,1,82,mista,16,16,false
2027,tournament-2027-san-sil-w23-2,Silver,"Samuel Giménez & Adrián Castro",athleteprofile-1767227031915-yo4j39|athleteprofile-1767226925915-3feq9a,0,80.5,100%_bots,16,16,false
2027,tournament-2027-sto-gol-w23-3,Gold,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86.5,100%_bots,24,24,false
2027,tournament-2027-nai-mas-w23-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bue-bro-w24-1,Bronze,"Franco Herrera & André Romero",athleteprofile-1767226941915-kqu8bm|athleteprofile-1767226935915-kztevz,0,84.5,100%_bots,16,16,false
2027,tournament-2027-lim-gol-w24-2,Gold,"Ignacio Santos & Santiago Suárez",athleteprofile-1767226964915-1622oy|athleteprofile-1767226920915-itxqn9,0,86.5,100%_bots,24,24,false
2027,tournament-2027-ams-mas-w24-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-vie-pla-w24-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-tor-gol-w25-1,Gold,"Alonso Rodríguez Martínez & Pol Hernández Álvarez",real_alonso_rodriguez_martinez|real_pol_hernandez_alvarez,2,83,100%_reais,24,24,false
2027,tournament-2027-cor-mas-w25-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mon-bro-w26-1,Bronze,"Teodoro Zapata & Nuno Deus",real_teodoro_zapata|real_nuno_deus,2,80,100%_reais,16,16,false
2027,tournament-2027-bog-sil-w26-2,Silver,"Rubén Iglesias & Diego Molina",athleteprofile-1767226928915-l2809c|athleteprofile-1767227019915-25hn3p,0,81.5,100%_bots,16,16,false
2027,tournament-2027-lis-mas-w26-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sao-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-mad-gol-w27-1,Gold,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82.5,mista,24,24,false
2027,tournament-2027-cai-mas-w27-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-mel-pla-w27-2,Platinum,"Ignacio Cabrera & Santiago Castro",athleteprofile-1767226991915-cdstq8|athleteprofile-1767226944915-2twxdl,0,82.5,100%_bots,32,32,false
2027,tournament-2027-bkk-eli-w27-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-akl-bro-w28-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,83,100%_bots,16,16,false
2027,tournament-2027-syd-gol-w28-2,Gold,"Antonio Fernández & Francisco Manuel Gil",real_antonio_fernandez|real_francisco_manuel_gil,2,81.5,100%_reais,24,24,false
2027,tournament-2027-cas-mas-w28-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-seo-sil-w29-1,Silver,"Nicolás Navarro & Martín Cabrera",athleteprofile-1767227059915-15qy1n|athleteprofile-1767227016915-peq1p0,0,80.5,100%_bots,16,16,false
2027,tournament-2027-ams-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sto-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mum-bro-w30-1,Bronze,"Ignacio Sager & Franco Castro",real_ignacio_sager|athleteprofile-1767226963915-9dgbi5,1,82.5,mista,16,16,false
2027,tournament-2027-tor-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cpt-gol-w31-1,Gold,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82.5,mista,24,24,false
2027,tournament-2027-rio-mas-w31-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-mia-pla-w31-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-pra-bro-w32-1,Bronze,"Ignacio Sager & Franco Castro",real_ignacio_sager|athleteprofile-1767226963915-9dgbi5,1,82.5,mista,16,16,false
2027,tournament-2027-cor-sil-w32-2,Silver,"Nicolás Navarro & Martín Cabrera",athleteprofile-1767227059915-15qy1n|athleteprofile-1767227016915-peq1p0,0,80.5,100%_bots,16,16,false
2027,tournament-2027-bkk-gol-w32-3,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,82,100%_reais,24,24,false
2027,tournament-2027-mon-mas-w32-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w32-4,Platinum,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82.5,mista,32,32,false
2027,tournament-2027-cun-eli-w32-6,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-doh-gol-w33-1,Gold,"Gonzalo Santos & Juan Ignacio Rubini",athleteprofile-1767226969915-dl8yev|real_juan_ignacio_rubini,1,82.5,mista,24,24,false
2027,tournament-2027-mad-mas-w33-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w34-1,Bronze,"Nicolás García & Enzo Acosta",athleteprofile-1767227041915-ufeoz3|athleteprofile-1767227104915-bt5g86,0,76,100%_bots,16,16,false
2027,tournament-2027-tok-mas-w34-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cph-pla-w34-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2027,tournament-2027-dub-sil-w35-1,Silver,"Ignacio Sager & Franco Castro",real_ignacio_sager|athleteprofile-1767226963915-9dgbi5,1,82.5,mista,16,16,false
2027,tournament-2027-akl-gol-w35-2,Gold,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,24,24,false
2027,tournament-2027-bog-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cas-bro-w36-1,Bronze,"Ignacio Sager & Franco Castro",real_ignacio_sager|athleteprofile-1767226963915-9dgbi5,1,82.5,mista,16,16,false
2027,tournament-2027-lax-gol-w36-2,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,82,100%_reais,24,24,false
2027,tournament-2027-mia-mas-w36-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-san-pla-w36-3,Platinum,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,32,32,false
2027,tournament-2027-ath-eli-w36-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2027,tournament-2027-ist-gol-w37-1,Gold,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,24,24,false
2027,tournament-2027-lon-mas-w37-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-osa-bro-w38-1,Bronze,"Rubén Iglesias & Diego Molina",athleteprofile-1767226928915-l2809c|athleteprofile-1767227019915-25hn3p,0,81,100%_bots,16,16,false
2027,tournament-2027-nai-sil-w38-2,Silver,"Nicolás Navarro & Martín Cabrera",athleteprofile-1767227059915-15qy1n|athleteprofile-1767227016915-peq1p0,0,80.5,100%_bots,16,16,false
2027,tournament-2027-tor-mas-w38-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-rio-pla-w38-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-mel-gol-w39-1,Gold,"Álvaro Montiel Caruso & Franco Stupaczuk",real_alvaro_montiel_caruso|real_franco_stupaczuk,2,86.5,100%_reais,24,24,false
2027,tournament-2027-seo-mas-w39-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-cpt-pla-w39-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-sha-bro-w40-1,Bronze,"Diego Ortiz 363 & Adrián Santos",athleteprofile-1767227158915-c2onp4|athleteprofile-1767227153915-yrfipk,0,74.5,100%_bots,16,16,false
2027,tournament-2027-cun-gol-w40-2,Gold,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,24,24,false
2027,tournament-2027-dub-mas-w40-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sin-sil-w41-1,Silver,"Clément Geens & Dylan Guichard",real_clement_geens|real_dylan_guichard,2,79.5,100%_reais,16,16,false
2027,tournament-2027-tok-gol-w41-2,Gold,"Álvaro Montiel Caruso & Franco Stupaczuk",real_alvaro_montiel_caruso|real_franco_stupaczuk,2,86.5,100%_reais,24,24,false
2027,tournament-2027-sto-mas-w41-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-par-pla-w41-3,Platinum,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,32,32,false
2027,tournament-2027-sao-eli-w41-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mad-cro-w41-6,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mex-bro-w42-1,Bronze,"Franco Renato Dal Bianco & Lucas Martínez",real_franco_renato_dal_bianco|athleteprofile-1767227063915-oc2fd6,1,75,mista,16,16,false
2027,tournament-2027-akl-mas-w42-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-gol-w43-1,Gold,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,85.5,100%_reais,24,24,false
2027,tournament-2027-mum-mas-w43-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cph-pla-w43-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2027,tournament-2027-seo-bro-w44-1,Bronze,"Mateo Alonso & Nicolás Méndez",athleteprofile-1767226903915-1gylmj|athleteprofile-1767226931915-der2t9,0,87.5,100%_bots,16,16,false
2027,tournament-2027-rio-sil-w44-2,Silver,"Samuel Suárez & Felipe García",athleteprofile-1767226979915-5to5a4|athleteprofile-1767226971915-amks43,0,81.5,100%_bots,16,16,false
2027,tournament-2027-bcn-gol-w44-3,Gold,"Ignacio Cabrera & Santiago Castro",athleteprofile-1767226991915-cdstq8|athleteprofile-1767226944915-2twxdl,0,83,100%_bots,24,24,false
2027,tournament-2027-bue-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cun-gol-w45-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
