year,tournament_id,tier,champion_name,champion_ids,champion_real_count,champion_ovr_avg,classification,main_draw_size,simulated_entrants,incomplete
2026,tournament-2026-san-gol-w04-1,Gold,"Javier Martínez & Manuel Castaño Salguero",real_javier_martinez|real_manuel_castano_salguero,2,80,100%_reais,24,24,false
2026,tournament-2026-cph-eli-w46-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2026,tournament-2026-mia-sil-w47-1,Silver,"Daniel Ferrer 165 & Carlos Iglesias",athleteprofile-1767226960915-ool99f|athleteprofile-1767226994915-q8atkq,0,80.5,100%_bots,16,16,false
2026,tournament-2026-mil-pla-w47-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2026,tournament-2026-ams-leg-w52-1,Legacy Finals,"Juan Lebrón & Leandro Augsburger",real_juan_lebron|real_leandro_augsburger,2,89.5,100%_reais,8,7,true
2027,tournament-2027-pra-bro-w01-1,Bronze,"João Giménez & Hugo Torres",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226953915-t0482o,0,83,100%_bots,16,16,false
2027,tournament-2027-bcn-gol-w01-2,Gold,"Santiago Sánchez & Rafael López",athleteprofile-1767227070915-z8d2dz|athleteprofile-1767227058915-g8lg9n,0,73,100%_bots,24,24,false
2027,tournament-2027-par-gol-w01-3,Gold,"Nicolás Sánchez & Rafael Romero",athleteprofile-1767227077915-n4q00o|athleteprofile-1767227103915-kawjiz,0,75.5,100%_bots,24,24,false
2027,tournament-2027-sha-mas-w01-4,Masters,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,86,100%_bots,24,23,true
2027,tournament-2027-cai-mas-w01-5,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-cun-mas-w01-6,Masters,"João Giménez & Hugo Torres",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226953915-t0482o,0,83,100%_bots,24,23,true
2027,tournament-2027-nai-sil-w02-1,Silver,"Felipe Costa & Bruno Ferrer",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227094915-oiyouw,0,80,100%_bots,16,16,false
2027,tournament-2027-riy-gol-w02-2,Gold,"Gonzalo Méndez & Miguel Romero",athleteprofile-1767226918915-bhbzf9|athleteprofile-1767226915915-wcvivp,0,85.5,100%_bots,24,24,false
2027,tournament-2027-sao-mas-w02-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-bro-w03-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,81.5,100%_reais,16,16,false
2027,tournament-2027-bue-mas-w03-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w03-2,Platinum,"Thiago Acosta & Rubén Méndez",athleteprofile-1767226913915-6koxs5|athleteprofile-1767226981915-xwn19k,0,86,100%_bots,32,32,false
2027,tournament-2027-cas-eli-w03-4,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-vie-gol-w04-1,Gold,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,24,24,false
2027,tournament-2027-sin-mas-w04-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-san-bro-w05-1,Bronze,"Enzo Ortiz & Marco Pereira",athleteprofile-1767226922915-j9xfuw|athleteprofile-1767226959915-le534g,0,83.5,100%_bots,16,16,false
2027,tournament-2027-mum-sil-w05-2,Silver,"Marco Molina & Emiliano Castro",athleteprofile-1767226937915-nckzz8|athleteprofile-1767226905915-604905,0,83,100%_bots,16,16,false
2027,tournament-2027-lim-gol-w05-3,Gold,"Antonio Fernández & Francisco Manuel Gil",real_antonio_fernandez|real_francisco_manuel_gil,2,81.5,100%_reais,24,24,false
2027,tournament-2027-ams-mas-w05-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-rom-pla-w05-4,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-syd-gol-w06-1,Gold,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,84.5,100%_bots,24,24,false
2027,tournament-2027-ber-mas-w06-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tok-pla-w06-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-mel-cro-w06-4,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,20,20,false
2027,tournament-2027-riy-bro-w07-1,Bronze,"Felipe Costa & Bruno Ferrer",athleteprofile-1767226951915-6t5m6i|athleteprofile-1767227094915-oiyouw,0,80.5,100%_bots,16,16,false
2027,tournament-2027-akl-mas-w07-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tor-sil-w08-1,Silver,"Diego García García & Emilio Sánchez Chamero",real_diego_garcia_garcia|real_emilio_sanchez_chamero,2,80.5,100%_reais,16,16,false
2027,tournament-2027-nyc-gol-w08-2,Gold,"Leonel Daniel Aguirre & Íñigo Jofre",real_leonel_daniel_aguirre|real_inigo_jofre,2,85.5,100%_reais,24,24,false
2027,tournament-2027-cph-mas-w08-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bog-pla-w08-3,Platinum,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,85,100%_bots,32,32,false
2027,tournament-2027-cor-eli-w08-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-dub-bro-w09-1,Bronze,"Mateo Molina & Diego Castro",athleteprofile-1767226986915-x3j50n|athleteprofile-1767226924915-11bsx7,0,82,100%_bots,16,16,false
2027,tournament-2027-ath-gol-w09-2,Gold,"João Giménez & Hugo Torres",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226953915-t0482o,0,83,100%_bots,24,24,false
2027,tournament-2027-mil-mas-w09-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-rio-gol-w10-1,Gold,"João Giménez & Hugo Torres",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226953915-t0482o,0,83,100%_bots,24,24,false
2027,tournament-2027-par-mas-w10-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w10-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-mex-bro-w11-1,Bronze,"Enzo Jensen Sirvent & Luis Hernández Quesada",real_enzo_jensen_sirvent|real_luis_hernandez_quesada,2,82,100%_reais,16,16,false
2027,tournament-2027-mel-sil-w11-2,Silver,"Mateo Ruiz & Facundo Domínguez",athlete-001|real_facundo_dominguez,1,80,mista,16,16,false
2027,tournament-2027-lax-mas-w11-3,Masters,"Jorge Nieto & Martín Di Nenno",real_jorge_nieto|real_martin_di_nenno,2,90.5,100%_reais,24,24,false
2027,tournament-2027-nai-gol-w12-1,Gold,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,85,100%_bots,24,24,false
2027,tournament-2027-mum-mas-w12-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w12-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-lim-bro-w13-1,Bronze,"Adrián Torres & Miguel Ortiz",athleteprofile-1767227086915-ncbwd6|athleteprofile-1767226972915-8iokjt,0,78.5,100%_bots,16,16,false
2027,tournament-2027-sto-gol-w13-2,Gold,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82,100%_reais,24,24,false
2027,tournament-2027-rom-mas-w13-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-tor-pla-w13-3,Platinum,"Nicolás Ramos & Emiliano Silva",athleteprofile-1767226978915-tu5d74|athleteprofile-1767226940915-udi6n5,0,85,100%_bots,32,32,false
2027,tournament-2027-syd-eli-w13-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-bue-sil-w14-1,Silver,"Samuel Suárez & Felipe García",athleteprofile-1767226979915-5to5a4|athleteprofile-1767226971915-amks43,0,81,100%_bots,16,16,false
2027,tournament-2027-sin-gol-w14-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-ath-bro-w15-1,Bronze,"Samuel Suárez & Felipe García",athleteprofile-1767226979915-5to5a4|athleteprofile-1767226971915-amks43,0,81,100%_bots,16,16,false
2027,tournament-2027-san-mas-w15-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-cor-pla-w15-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,32,32,false
2027,tournament-2027-cas-gol-w16-1,Gold,"Leonel Daniel Aguirre & Íñigo Jofre",real_leonel_daniel_aguirre|real_inigo_jofre,2,85.5,100%_reais,24,24,false
2027,tournament-2027-dub-mas-w16-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,96.5,100%_reais,24,24,false
2027,tournament-2027-lis-bro-w17-1,Bronze,"Guillermo Collado & Aris Patiniotis",real_guillermo_collado|real_aris_patiniotis,2,82.5,100%_reais,16,16,false
2027,tournament-2027-mum-sil-w17-2,Silver,"David Gala & Francisco Cabeza Teres",real_david_gala|real_francisco_cabeza_teres,2,82,100%_reais,16,16,false
2027,tournament-2027-tok-gol-w17-3,Gold,"Javier García & Carlos Daniel Gutiérrez",real_javier_garcia|real_carlos_daniel_gutierrez,2,84.5,100%_reais,24,24,false
2027,tournament-2027-mel-mas-w17-5,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-rio-pla-w17-4,Platinum,"Enzo Ortiz & Marco Pereira",athleteprofile-1767226922915-j9xfuw|athleteprofile-1767226959915-le534g,0,83.5,100%_bots,32,32,false
2027,tournament-2027-cpt-eli-w17-6,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-sto-gol-w18-1,Gold,"Leonel Daniel Aguirre & Íñigo Jofre",real_leonel_daniel_aguirre|real_inigo_jofre,2,85.5,100%_reais,24,24,false
2027,tournament-2027-akl-mas-w18-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bkk-cro-w18-3,Crown,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-osa-bro-w19-1,Bronze,"Miguel Deus & Facundo Rodrigo Luis López",real_miguel_deus|real_facundo_rodrigo_luis_lopez,2,78.5,100%_reais,16,16,false
2027,tournament-2027-doh-mas-w19-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sha-pla-w19-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-tor-sil-w20-1,Silver,"Hugo Costa & Mateo Costa",athleteprofile-1767226967915-1av89z|athleteprofile-1767226914915-lgx32y,0,83.5,100%_bots,16,16,false
2027,tournament-2027-cun-gol-w20-2,Gold,"João Silva & Franco Herrera",athleteprofile-1767226955915-szhxro|athleteprofile-1767226941915-kqu8bm,0,85,100%_bots,24,24,false
2027,tournament-2027-mia-mas-w20-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w20-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sin-bro-w21-1,Bronze,"Marc Sintes Villalonga & Enrique Goenaga",real_marc_sintes_villalonga|real_enrique_goenaga,2,81.5,100%_reais,16,16,false
2027,tournament-2027-mon-gol-w21-2,Gold,"Pedro Torres & Hugo Alonso",athleteprofile-1767226949915-kqur3p|athleteprofile-1767226962915-85pzfk,0,83.5,100%_bots,24,24,false
2027,tournament-2027-sao-mas-w21-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cph-mas-w22-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-par-pla-w22-1,Platinum,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,32,32,false
2027,tournament-2027-mum-eli-w22-3,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-rio-bro-w23-1,Bronze,"Martín Sánchez & Nicolás Méndez",athleteprofile-1767226932915-cim4sy|athleteprofile-1767226931915-der2t9,0,82,100%_bots,16,16,false
2027,tournament-2027-san-sil-w23-2,Silver,"Albert Roglán Pons & Franco Renato Dal Bianco",real_albert_roglan_pons|real_franco_renato_dal_bianco,2,79.5,100%_reais,16,16,false
2027,tournament-2027-sto-gol-w23-3,Gold,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82.5,100%_reais,24,24,false
2027,tournament-2027-nai-mas-w23-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-bue-bro-w24-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,83,100%_bots,16,16,false
2027,tournament-2027-lim-gol-w24-2,Gold,"Pedro Torres & Hugo Alonso",athleteprofile-1767226949915-kqur3p|athleteprofile-1767226962915-85pzfk,0,83.5,100%_bots,24,24,false
2027,tournament-2027-ams-mas-w24-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-vie-pla-w24-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-tor-gol-w25-1,Gold,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82.5,100%_reais,24,24,false
2027,tournament-2027-cor-mas-w25-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-mon-bro-w26-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82,100%_reais,16,16,false
2027,tournament-2027-bog-sil-w26-2,Silver,"Diego Romero & Nicolás Martínez",athleteprofile-1767227111915-pp8n6h|athleteprofile-1767227107915-zcmezy,0,77,100%_bots,16,16,false
2027,tournament-2027-lis-mas-w26-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sao-pla-w26-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-mad-gol-w27-1,Gold,"João Giménez & Hugo Torres",athleteprofile-1767226950915-t2zyz4|athleteprofile-1767226953915-t0482o,0,83,100%_bots,24,24,false
2027,tournament-2027-cai-mas-w27-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-mel-pla-w27-2,Platinum,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,32,32,false
2027,tournament-2027-bkk-eli-w27-4,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-akl-bro-w28-1,Bronze,"Flavio Abbate & Enzo Moretti",real_flavio_abbate|athlete-004,1,79,mista,16,16,false
2027,tournament-2027-syd-gol-w28-2,Gold,"Marc Quílez & Federico Mouriño",real_marc_quilez|real_federico_mourino,2,82,100%_reais,24,24,false
2027,tournament-2027-cas-mas-w28-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-seo-sil-w29-1,Silver,"Martín Sánchez & Nicolás Méndez",athleteprofile-1767226932915-cim4sy|athleteprofile-1767226931915-der2t9,0,82,100%_bots,16,16,false
2027,tournament-2027-ams-gol-w29-2,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bcn-pla-w29-3,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-sto-cro-w29-4,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mum-bro-w30-1,Bronze,"Diego Romero & Nicolás Martínez",athleteprofile-1767227111915-pp8n6h|athleteprofile-1767227107915-zcmezy,0,77,100%_bots,16,16,false
2027,tournament-2027-tor-mas-w30-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cpt-gol-w31-1,Gold,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,85,100%_reais,24,24,false
2027,tournament-2027-rio-mas-w31-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-mia-pla-w31-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,32,32,false
2027,tournament-2027-pra-bro-w32-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82,100%_reais,16,16,false
2027,tournament-2027-cor-sil-w32-2,Silver,"Diego García García & Emilio Sánchez Chamero",real_diego_garcia_garcia|real_emilio_sanchez_chamero,2,80.5,100%_reais,16,16,false
2027,tournament-2027-bkk-gol-w32-3,Gold,"Martín Sánchez & Nicolás Méndez",athleteprofile-1767226932915-cim4sy|athleteprofile-1767226931915-der2t9,0,82.5,100%_bots,24,24,false
2027,tournament-2027-mon-mas-w32-5,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-lis-pla-w32-4,Platinum,"Daniel Ferrer 165 & Carlos Iglesias",athleteprofile-1767226960915-ool99f|athleteprofile-1767226994915-q8atkq,0,80.5,100%_bots,32,32,false
2027,tournament-2027-cun-eli-w32-6,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,20,20,false
2027,tournament-2027-doh-gol-w33-1,Gold,"Alonso Rodríguez Martínez & Ignacio Vilariño Gestoso",real_alonso_rodriguez_martinez|real_ignacio_vilarino_gestoso,2,82.5,100%_reais,24,24,false
2027,tournament-2027-mad-mas-w33-2,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-sha-bro-w34-1,Bronze,"Ignacio Martínez & Bruno Medina",athleteprofile-1767226942915-okrvsk|athleteprofile-1767227050915-3na6rk,0,77,100%_bots,16,16,false
2027,tournament-2027-tok-mas-w34-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97,100%_reais,24,24,false
2027,tournament-2027-cph-pla-w34-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2027,tournament-2027-dub-sil-w35-1,Silver,"Samuel Suárez & Felipe García",athleteprofile-1767226979915-5to5a4|athleteprofile-1767226971915-amks43,0,81,100%_bots,16,16,false
2027,tournament-2027-akl-gol-w35-2,Gold,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,85.5,100%_reais,24,24,false
2027,tournament-2027-bog-mas-w35-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cas-bro-w36-1,Bronze,"Ignacio Santos & Tomás Molina",athleteprofile-1767226964915-1622oy|athleteprofile-1767227065915-69x7ix,0,83.5,100%_bots,16,16,false
2027,tournament-2027-lax-gol-w36-2,Gold,"Javier Ruiz & Javier Martínez",real_javier_ruiz|real_javier_martinez,2,82,100%_reais,24,24,false
2027,tournament-2027-mia-mas-w36-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-san-pla-w36-3,Platinum,"Samuel Suárez & Felipe García",athleteprofile-1767226979915-5to5a4|athleteprofile-1767226971915-amks43,0,81,100%_bots,32,32,false
2027,tournament-2027-ath-eli-w36-5,Elite,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,20,20,false
2027,tournament-2027-ist-gol-w37-1,Gold,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,24,24,false
2027,tournament-2027-lon-mas-w37-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-osa-bro-w38-1,Bronze,"Daniel Navarro & Enzo Herrera",athleteprofile-1767226907915-yiq30o|athleteprofile-1767226999915-xpiicm,0,83,100%_bots,16,16,false
2027,tournament-2027-nai-sil-w38-2,Silver,"Felipe Vega & Samuel Acosta",athleteprofile-1767226958915-1mrae5|athleteprofile-1767227085915-0arzhg,0,80.5,100%_bots,16,16,false
2027,tournament-2027-tor-mas-w38-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-rio-pla-w38-3,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-mel-gol-w39-1,Gold,"Pedro Torres & Hugo Alonso",athleteprofile-1767226949915-kqur3p|athleteprofile-1767226962915-85pzfk,0,84,100%_bots,24,24,false
2027,tournament-2027-seo-mas-w39-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-cpt-pla-w39-2,Platinum,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,32,32,false
2027,tournament-2027-sha-bro-w40-1,Bronze,"Juan Ignacio De Pascual & Álvaro Cepero",real_juan_ignacio_de_pascual|real_alvaro_cepero,2,82.5,100%_reais,16,16,false
2027,tournament-2027-cun-gol-w40-2,Gold,"Nicolás Silva & Pedro Martínez",athlete-005|athleteprofile-1767226911915-m5qcnr,0,84,100%_bots,24,24,false
2027,tournament-2027-dub-mas-w40-3,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-sin-sil-w41-1,Silver,"Rafael Mendes & Javier Costa",athleteprofile-1767228772915-ud0khs|athleteprofile-1767226934915-ryb4ui,0,79,100%_bots,16,16,false
2027,tournament-2027-tok-gol-w41-2,Gold,"Nicolás Silva & Pedro Martínez",athlete-005|athleteprofile-1767226911915-m5qcnr,0,84,100%_bots,24,24,false
2027,tournament-2027-sto-mas-w41-4,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-par-pla-w41-3,Platinum,"Valentino Gabriel Libaak & Maximiliano Sánchez Blasco",real_valentino_gabriel_libaak|real_maximiliano_sanchez_blasco,2,84,100%_reais,32,32,false
2027,tournament-2027-sao-eli-w41-5,Elite,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mad-cro-w41-6,Crown,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,20,20,false
2027,tournament-2027-mex-bro-w42-1,Bronze,"Ignacio Ferrer & Javier Ferrer",athleteprofile-1767227307915-4dq5c1|athleteprofile-1767227018915-e31buh,0,75,100%_bots,16,16,false
2027,tournament-2027-akl-mas-w42-2,Masters,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95,100%_reais,24,24,false
2027,tournament-2027-bkk-gol-w43-1,Gold,"Gonzalo Alfonso & Álex Chozas",real_gonzalo_alfonso|real_alex_chozas,2,85.5,100%_reais,24,24,false
2027,tournament-2027-mum-mas-w43-3,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cph-pla-w43-2,Platinum,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,32,32,false
2027,tournament-2027-seo-bro-w44-1,Bronze,"Nuno Deus & Eduardo Agustín Torre",real_nuno_deus|real_eduardo_agustin_torre,2,80.5,100%_reais,16,16,false
2027,tournament-2027-rio-sil-w44-2,Silver,"Felipe Navarro & Ignacio Piotto Albornoz",athleteprofile-1767227008915-2gw2xq|real_ignacio_piotto_albornoz,1,82.5,mista,16,16,false
2027,tournament-2027-bcn-gol-w44-3,Gold,"Martín Sánchez & Nicolás Méndez",athleteprofile-1767226932915-cim4sy|athleteprofile-1767226931915-der2t9,0,83,100%_bots,24,24,false
2027,tournament-2027-bue-mas-w44-4,Masters,"Arturo Coello & Agustín Tapia",real_arturo_coello|real_agustin_tapia,2,97.5,100%_reais,24,24,false
2027,tournament-2027-cun-gol-w45-1,Gold,"Alejandro Galán & Federico Chingotto",real_alejandro_galan|real_federico_chingotto,2,95.5,100%_reais,24,24,false
